"Qingdao Justar International Trade Co., Ltd.",0040189256,China
Qingdao Kangfulai International Trade Co.Ltd. F.T.Z,0002503032,China
"Qingdao Maple Burning Agricultural and Sideline Co., Ltd.",0040190200,China
"Qingdao Noble Vision Industrial Co., Ltd.",0040190025,China
"Qingdao Ocean Garden Imp. & Exp. Co., Ltd.",0040017941,China
"Qingdao Oceanview International Co., Ltd",0040071316,China
"Qingdao Qiangda Foods Co., Ltd.",0040016137,China
"Qingdao Qingyihe Foodstuffs Co., Ltd.",0016665673,China
"Qingdao Rizone Plastic Products Co., Ltd.",0040189632,China
"Qingdao Ruizong Imp&Exp; Trade Co., Ltd.",0002502127,China
Qingdao Sanfod Jinhao Trading Co. Ltd.,0002502984,China
"Qingdao Shengde Foods Co., Ltd",0002454490,China
"Qingdao Sun-Growing Trade Co., Ltd.",0040018068,China
"Qingdao Tai Foong Foods Co., Ltd.",0040189540,China
"Qingdao Tiancifeng Foods Co., Ltd.",0040189594,China
"Qingdao TianXiang Foods Group Co., Ltd",0040107078,China
"Qingdao Tongyide Import And Export Co., Ltd.",0040193908,China
"Qingdao Topsen Imp. & Exp. Co., Ltd.",0002411105,China
"QINGDAO UNIVERSAL EVERISING Co., Ltd.",0040108942,China
"Qingdao Yunda Foods Co., Ltd.",0040189495,China
"Qingdao Pengdu Imp. & Exp. Co., Ltd.",0040190046,China
Qinggang Saimei Sunflower Products Company Litd.,0040018429,China
"Qinghai Tsinghua Biotry Bio-Tech Co., Ltd.",0040190368,China
"Qingyang Baoyuan Fruits & Vegetable Products Co., Ltd.",0040199001,China
"Qingyang Zhongqing Agricultural Products Co., Ltd.",0040107393,China
Qizini Group B.V.,0014839238,Netherlands
QK Meats Ltd.,0010378315,Ireland
Q.K. Meats S.A. (Pty) Ltd.,0012352007,South Africa
Al-Qimma Al-Masseyeh Int. Trading Co. Ltd.,0016127272,Jordan
QS Qualität und Sicherheit GmbH,0002451928,Germany
National Beef Quabas Group S.p.A.,0014002601,Italy
Quadrum Foods Sp. z.o.o. S. K,0013825736,Poland
Quality Meat Scotland,0002442942,United Kingdom
Quality Food Group S.P.A.,0002444376,Italy
Quandoo GmbH,0040185661,Germany
"Quanzhou Ligao Food Co., Ltd",0002432791,China
Quaranta Industria Dolciaria srl,0001445383,Italy
Quasar International,0014636307,Argentina
Queixerios da Chaira S.L. Magus Cheese,0040189497,Spain
Quely S.A.,0002298884,Spain
Quescrem / Innolact s.l.,0016741843,Spain
Queserias Entrepinares S.A.U,0001412744,Spain
Quesos Aldonza Y Don Ismael S.L.,0016254200,Spain
Quesos Cerrato Soc. Coop.,0002339765,Spain
Quesos La Vasco Navarra S.A Quesos Albeniz,0011137542,Spain
Quesos Navalmoral S.A.,0040070637,Spain
Quesos San Vicente,0040191183,Spain
Jens Schleicher GmbH,0002278295,Germany
Quickfood S.A.,0002412834,Argentina
QuickLabel Systems Astro-Med GmbH,0003457178,Germany
Quicornac S.A.,0001894897,Ecuador
Membrillo el Quijote S.A.,0001852701,Spain
Cerveceria y Malteria Quilmes,0011161856,Argentina
Quirante Fruits S.A.T.,0014864084,Spain
R. M. Foods,0040196875,India
R.K. Industries,0012573474,India
"RAB JAZYNIEC Adam Moder, Boguslaw  Józwikowski Spólka Jawna",0002505619,Poland
Räber AG,0010303156,Switzerland
Raclette Suisse,0002364189,Switzerland
Sortenorganisation Raclette du Valais AOP,0040106723,Switzerland
Radatz - Feine Wiener Fleischwaren Ges.mbH,0002215784,Austria
Radeberger Fleisch- und Wurstwaren Korch GmbH,0002317489,Germany
Radulov LTD,0012012548,Bulgaria
Rafic Marrouche Restaurants,0040148485,Lebanon
Rafulin Ventures SDN BHD,0040108123,Malaysia
Ragolds GmbH,0002512809,Germany
Rainbow Export Processing S.A.,0040068762,Costa Rica
Rainbow Foods S.A.,0040189884,Switzerland
Raisin Administrative Committee,0040179880,Germany
Raisio Oyj,0013229418,Finland
Raj Foods International,0040058231,India
Rajdhani Dehydration,0040196870,India
Rajesh Industries,0040196872,India
Ralò SRL,0002222245,Italy
Ramkalni Nordeco SIA,0040191931,Latvia
Ramsden International,0002329497,United Kingdom
RAP Confectionery,0014740917,Romania
RARI Food International GmbH,0002332715,Germany
"""Rarytas"" Sp. z.o.o.",0002232781,Poland
Rashwell Co. L.L.C.,0002414559,United Arab Emirates
Rathna Producers Cinnamon Exoports (PVT) Ltd,0040186205,Sri Lanka
Ratin Khosh Co.,0015785412,Iran
RAUCH Fruchtsäfte GmbH & Co OG,0001820885,Austria
Die Räucherei GmbH & Co. KG,0002317726,Germany
Ravi Foods Pvt Ltd,0010266518,India
Ravico NV,0001020560,Belgium
Raviolificio Lo Scoiattolo SpA,0013050743,Italy
Ravy CZ a.s.,0012012308,Czech Republic
Raw Brown Sugar Milling Co. Inc.,0040141552,Philippines
Raynal & Roquelaure SAS,0010511804,France
RD Foods B.V.,0040144478,Netherlands
RDA SRL,0002451557,Italy
"Real Cave do Cedro, Lda",0011117213,Portugal
Rebel Kitchen,0040186818,United Kingdom
Recla GmbH,0002412095,Italy
"Red River Commodities, Inc.",0001536826,United States of America
Red River - Van Eck B.V.,0040064734,Netherlands
"Red Sea  (Thailand) Co., Ltd.",0040111167,Thailand
Red de Inversiones y Exportaciones - REDIEX Ministerio de Industria y Comercio,0040015049,Paraguay
RedSun Dried Fruit & Nuts,0013707945,South Africa
Regals de Bretagne,0010304616,France
Regency Spices LLP,0015955759,India
Regency Teas (PVT) Ltd.,0002323165,Sri Lanka
Regina Co. For Pasta and Food Industries (S.A.E.),0011224515,Egypt
"""Regina"" Kourantidis Nikolaos",0016404224,Greece
Regina Olives con. Ioannidis S.A.,0040189959,Greece
Region of Crete,0040115580,Greece
Region of Epirus,0040192060,Greece
Regional Co.,0040187735,Spain
"Regione Calabria - Dipartimento Agricoltura, Foreste E Forestazioni",0040112071,Italy
Regma S.A.,0010379732,Spain
REHA Milk Products Industry and Trading Limited Company,0040183603,Turkey
Eugen Rehm Esslinger Fleischwaren GmbH & Co. KG,0000168815,Germany
Reina Apicola Levantina S.L.,0040062683,Spain
Reine de Dijon SAS,0002269155,France
Reismühle Brunnen Divison der Coop Genossenschaft,0010387651,Switzerland
Reklámhordozók GmbH,0040192090,Hungary
Remia C.V.,0001829149,Netherlands
Remkes Food Products BV,0011988347,Netherlands
Rene Coffee Pads / Celmar,0040099570,Poland
Renna S.r.l.,0000180661,Italy
Renuka Agri Foods PLC,0002267234,Sri Lanka
Res-Drob Sp. z.o.o.,0012126744,Poland
Revisan S.L.,0010503675,Spain
REWE Bio,0016013839,Germany
Pt. Rezeki Inthi Artha,0040195255,Indonesia
Rezeknes galas kombinats SIA,0014878938,Latvia
RF Biocidics,0040188345,United States of America
RF Reinland Fruchterzeugnisse GmbH,0040100455,Germany
Rhodes Food Group (PTY) Ltd,0016130076,South Africa
RHODIUS Mineralquellen und Getränke GmbH & Co. KG,0000870412,Germany
RhönSprudel Gruppe ESH GmbH,0001807374,Germany
Rhumveld Winter & Konijn B.V.,0001820699,Netherlands
Riachi Co,0011944571,Lebanon
"Riberalves - Comercio e Industria de Produtos Alimentares, S.A.",0040187214,Portugal
Riberebro Integral S.A.U.,0040016602,Spain
Ribes-Oli S.A.T.,0015404557,Spain
"Ricardo Fuentes e Hijos-Salazon, S.A.U.",0011137576,Spain
R.S.Rice Mills,0002508765,India
Richard Posch GmbH,0010954163,Germany
Rick Bestwick Limited,0013049923,United Kingdom
Ricocrem Cozzo Srl,0040141692,Italy
"Ricos Products Company, Inc.",0002453543,United States of America
"Riega Foods, LLC",0017246517,United States of America
Hans Riegelein & Sohn GmbH & Co. KG,0000140848,Germany
Teigwaren Riesa GmbH,0001867407,Germany
Theodor Rietmann GmbH,0010643600,Germany
Rigas Dzirnavnieks AS,0010621851,Latvia
Righi Srl,0002285801,Italy
riha WeserGold Getränke GmbH & Co. KG,0001312448,Germany
Rila Feinkost-Importe GmbH & Co. KG,0000847658,Germany
Rinda Food Industries Sdn. Bhd.,0040045531,Malaysia
Vest Active Four (Pty) Ltd t/a Rio Largo,0040146960,South Africa
Riopaila Castilla S.A.,0040187506,Colombia
Riseria Vignola Giovanni S.p.A.,0012354208,Italy
Riseria Cremonesi 1951 Srl Unipersonale,0040194165,Italy
Riseria Merlano,0040178202,Italy
Riso Dragoni SNC,0002270228,Italy
Riso Ellebi,0040015525,Italy
Riso Gallo SpA,0001857045,Italy
Riso la Gallinella Srl,0002205668,Italy
Risottohouse OHG,0040190270,Italy
Rival Invest Ltd,0040097320,Bulgaria
"River Kwai International Food Industry Co.,Ltd.",0014650992,Thailand
Riverside Natural Foods Ltd.,0040140645,Canada
Riviére,0002340030,France
Rivneholod ALC,0012009314,Ukraine
Rivoire - Jacquemin,0015728431,France
Rizek Cacao C. Por A.,0014784245,Dominican Republic
"Rizhao Haoxiang Imp. & Exp. Co., Ltd.",0040193839,China
"Rizhao Shengkang Cereals And Oils Processing And Trading Co.,Ltd.",0040147124,China
"Rizhao Yatai Foodstuffs Co., Ltd.",0040109081,China
Rizos Nuts S.A.,0040070569,Greece
Rizzoli Emanuelli S.p.A.,0012376768,Italy
RO-DA Stahlwaren,0012009216,Germany
RTS Roadrunner Transport Service GmbH & Co. KG,0012135180,Germany
Roberto Industria Alimentare S.r.l,0011150588,Italy
Roberts Oy,0010285434,Finland
Robot GmbH,0040084662,Germany
Rodolfi Mansueto S.P.A.,0001096702,Italy
Rodoula S.A.,0014879060,Greece
Roggenkamp Organics AG,0002521658,Germany
ROKA Cheese Crispies,0013288672,Netherlands
Roku Roku Group Ltd.,0040194871,Hong Kong
"Roland Foods, LLC",0002479084,United States of America
Roldrob S.A.,0040066334,Poland
Roler Espana S.L.U.,0013847859,Spain
Roleski Sp.j.,0012734617,Poland
F.H. Rolnik Sp.J.,0002332344,Poland
Rolph & Rolph S.A.,0040105817,Belgium
ROMALIMENTA,0040050964,Romania
Romanella Drinks Srl,0040199063,Italy
Romano Liquirizia Srl,0012313636,Italy
Rommac Trade Srl,0013130035,Romania
Ronald A. Chisholm Limited,0002411680,Canada
Roncadin S.p.A.,0010506278,Italy
Ronsard SAS,0001703099,France
Trend Farma Roots,0040191892,Egypt
Ros-Sweet Sp. z o.o.,0011565194,Poland
Rosderra Irish Meats Group,0040065420,Ireland
Roses Handmade Confectionery (Pty) Ltd.,0040197208,South Africa
Rosies Gluten Free BV,0013288411,Netherlands
rosima-foods,0040182112,Germany
Georg Rösner Vertriebs GmbH,0002209381,Germany
Rossen Market Development Co.,0040188777,Iran
Rostar Logistic Investment SRL,0010280612,Romania
Euralis Gastronomie - Rougié,0000872237,France
Roussas Dairy S.A.,0002223423,Greece
Routhier-Weber GmbH,0001674358,Germany
Rovagnati S.p.A.,0002208533,Italy
ROX Company GmbH,0002404383,Austria
Royal - Tsatsoulis Bros S.A.,0001839632,Greece
Royal A-Ware Food Group / A-Ware Food Group B.V.,0014833827,Netherlands
Royal Crown Cola International,0014863202,United States of America
"Royal Family Food Co., Ltd.",0012575720,Taiwan
Royal Golden General Trading LLC,0013272458,United Arab Emirates
Royal Herbs (Ottoman Group),0040191894,Egypt
Royal Palm,0014426626,Tunisia
"Royal Plus Co., Ltd.",0040194225,Thailand
Royal Red International Foods S.L.,0040187042,Spain
"Royal Richy Rice Co., Ltd.",0040064438,Thailand
Royale Lacroix S.A.,0002367616,Belgium
Rozendal Farm CC,0011115797,South Africa
"RPAC, LLC",0040190297,United States of America
RS Exportacion de Aceites S.L.,0001559125,Spain
RTS Roadrunner Transport Service UK Office,0040110571,United Kingdom
Ruata F.lli S.p.A. - Goccia d'Oro,0002273897,Italy
Rübezahl Schokoladen GmbH,0000145661,Germany
Rubicon Food Products Limited,0040188744,Canada
Rubin Szegedi Paprikafeldolgozó Ltd.,0002365896,Hungary
F.lli Rubino Spa,0002351605,Italy
"Rubio Gándara, S.L.",0002405261,Spain
Rücker GmbH,0001889346,Germany
Rudine MM Ltd.,0014424013,Macedonia
"UAB ""Rudvila""",0040128697,Lithuania
Rügen Fisch AG,0001690477,Germany
Ruette Spices Ltda,0040014905,Brazil
RUF Lebensmittelwerk KG,0002206170,Germany
Rügenwalder Mühle Carl Müller GmbH & Co. KG,0000112704,Germany
Rule of Crumb Gluten Free,0040188926,United Kingdom
Ruliano S.p.A.,0011121902,Italy
RUMI S.A.R.L.,0012029609,France
Rummo S.p.A.,0000180920,Italy
Run Chlodnia WE Wloclawku Sp. z o.o.,0010513333,Poland
RUNDSCHAU für den Lebensmittelhandel,0002445032,Germany
"RUPA, spol. s.r.o.",0010269890,Czech Republic
Ruparel Foods Pvt. Ltd.,0040010659,India
Rushdi Food Industries Ltd.,0010350302,Israel
"""Russischer Markt"" Lerner u. Lerner GbR",0040003871,Germany
Rustichella d'Abruzzo Spa,0002211942,Italy
RXM Importacao e Exportacao LTDA,0040111692,Brazil
"Ryutsu Service Co., Ltd",0040194318,Japan
S Foods Inc.,0040194235,Japan
S&B; Foods Inc.,0040068436,Japan
S. Ishimitsu & Co. Ltd.,0012574111,Japan
S. Spitz GmbH,0000860506,Austria
S. A. Rawther Spices (P) Ltd,0011150344,India
"S.K. Foods (Thailand) Public Co., Ltd.",0040145393,Thailand
S.N.V. Société Normande de Volaille,0001416316,France
S.P. SPA,0002400824,Italy
"S.P.A. International Food Group Co., Ltd.",0040011540,Thailand
"S.P.R. Food Industry Co.,Ltd.",0012576731,Thailand
Saaremaa Meat Factory,0002247860,Estonia
Sabarot Wassner,0001422693,France
Sabater Spices,0001852795,Spain
Saber Private Limited,0040108993,Singapore
Sabirlar Findik Ihracat Ltd. Sti.,0001089889,Turkey
Sabra SRL,0040113104,Italy
SAC S.p.A. - Victoria,0040111168,Italy
F.lli Saclà S.p.A.,0011125396,Italy
Saddiquia Rice Mills,0040140886,Pakistan
"""Sadecki Bartnik"" Bee Farm and Honea",0002358223,Poland
"Safie Specialty Foods Company, Inc.",0012310762,United States of America
Sagar International,0040115323,India
Sage Kitchen CC,0040146964,South Africa
Sages,0040016344,Tunisia
Sagrex Foods Inc,0040192805,Philippines
"Saha Pathanapibul Public Co., Ltd.",0011483048,Thailand
"Sahm Yook Sea Food Co., Ltd",0040188717,"Korea, Republic of"
Sai Sali Alimentari e Industriali s.r.l.,0002337365,Italy
SAIGI Soc. Coop. a.R.L.,0040137985,Italy
Saite SRL Sociedad Agropecuaria Industrial Y Tecnica SRL,0002455010,Bolivia
Sake Markt Akiko Buchtmann,0040192722,Germany
Saku Olletehase AS/Saku Brewery Ltd,0016164701,Estonia
Sakura Nakaya Alimentos,0040015604,Brazil
Sala de Desfer I Magatzem Frigorific J. Vinas SA,0040188098,Spain
Saladitos Hermabar S.L.,0002503373,Spain
Salaisons du Maconnais,0040113530,France
Salama Freres,0040188845,Tunisia
Azienda Agricola Salemi Pina,0040142669,Italy
"Salica Industria Alementaria, S.A.",0002269555,Spain
Salica del Ecuador S.A.,0040063735,Ecuador
Salines de Guérande SCA,0002496890,France
Salins du Midi,0012735208,France
J.M. Gabler Saliter GmbH & Co. KG,0000873187,Germany
Manufacturas Salomón S.L.,0002331040,Spain
SALOMON FoodWorld GmbH,0002230830,Germany
Salov spa,0001705822,Italy
Salpa S.R.L. Di Capellupo C. & C.,0011120536,Italy
"Salsicharia Estremocense, S.A.",0017057155,Portugal
Salt Odyssey,0040184738,Greece
SALUD FOODGROUP EUROPE B.V.,0002229800,Netherlands
Salumeria di Monte San Savino SRL,0040095547,Italy
Salumficio Tre Valli SRL,0011124825,Italy
Salumficio Falcone Srls,0040199036,Italy
Salumficio Marchisio Srl,0013856821,Italy
Salumificio Mottolini s.r.l.,0014865271,Italy
Salumficio La Coppa srl,0013855204,Italy
Salumificio Del Vecchio Snc,0040107852,Italy
Salumificio Schettino Raffaele SRL,0040183159,Italy
Salumificio San Carlo Spa,0002274031,Italy
Salumificio Scarlino Srl,0002337463,Italy
Salumificio San Michele SpA,0002504749,Italy
Salumificio Borgo Dora S.p.A.,0014002641,Italy
Salumificio Chiesa SRL,0040192168,Italy
Salumificio Fratelli Bruno Srl,0040145514,Italy
Salumificio Madeo,0002305550,Italy
Salumificio Moretti S.R.L.,0040150063,Italy
Salumificio Serra Srl - Marchio Aziendale Salumficio Mena,0002505919,Italy
Salumificio Sosio SRL,0002274035,Italy
Salumificio Stella 81 SpA,0040143940,Italy
Salvema Maroc Gourmet,0012352746,Morocco
"Salysol, S.A.",0002296075,Spain
Salzburg Schokolade GmbH,0000432172,Austria
SalzburgMilch GmbH,0002221202,Austria
Sam Browne Foods,0013282409,United Kingdom
Sam Pan Foods Ltd,0011141303,United Kingdom
Samara S.A.R.L. Societé Sardinière Marocaine,0002313921,Morocco
Samba International,0040143962,Brazil
Samex Australian Meat Company Pty Ltd,0002486542,Australia
Samhae Commercial Co Ltd.,0012997137,"Korea, Republic of"
Saming Foods Corporation Ltd.,0040194448,Thailand
"Samjin Globalnet Co., Ltd.",0011149380,"Korea, Republic of"
"Samlip Global Food Service Co., Ltd",0040191824,"Korea, Republic of"
Sammontana S.p.A.,0010376917,Italy
Samo Trading Company,0014806925,Egypt
Samroiyod Corporation Ltd.,0014656278,Thailand
Acqua Minerale San Benedetto Spa,0010285249,Italy
San Bernardo Srl,0040194121,Italy
San Calogero,0040197648,Italy
San Carlo Europe SpA,0002325602,Italy
San Gabriele S.p.A.,0002392290,Italy
Establecimientos San Ignacio S.A,0013040555,Argentina
Frigorífico San Jacinto Nirea S.A.,0001060813,Uruguay
San Marino Salumi Italia Srl,0014002680,Italy
S. A. San Miguel,0002259807,Argentina
"San Saba Pecan, LP",0013825774,United States of America
"San Shu Gong Food Co., Ltd.",0040014637,Taiwan
San Vincenzo di Fernando Rota srl,0002337462,Italy
"San Xin Trade Co. Ltd. Hangjinhouqi Co., Ltd. Hangjinhouqi",0016430593,China
Sana Traders,0040187652,Pakistan
Sanam Agro,0040189725,Morocco
Sanddornspezialität en Christine Berger GmbH & Co. KG,0011151130,Germany
Sandro Desii Actividades Gastronomicas S. L.,0002339712,Spain
Sanford Inc.,0016952273,Turkey
Sanger Australia Pty Ltd.,0040003921,Australia
Sanlakol Ltd.,0002448468,Israel
Sanmer Olives,0002398061,Spain
SanoRice Holding B.V.,0002507835,Netherlands
sanotact GmbH,0013386291,Germany
Sanremo Foods Srl,0040144882,Italy
Sant'Eustachio Il Caffè Srl,0002454213,Italy
Santa Teresa,0040191186,Spain
Santa Vittoria S.r.l.,0002414584,Italy
Sante A.Kowalski sp. j.,0002453588,Poland
Säntis Käserei Genossenschaft,0013713889,Switzerland
Sanuki Olive Wagyu Promotion,0040193876,Japan
Sao Salvador Alimentos (Super Frango),0040144129,Brazil
Saor Italia Srl,0011118902,Italy
Sapi Foods,0002496664,Brazil
Sapori Antichi Snc,0002273900,Italy
Sapori dell'Antica Murgia Sas,0011151581,Italy
Sapori di Casa di Iacoponi Claudio,0040190176,Italy
Sapori di Casa di Salzo Anna,0040144865,Italy
Sapori di Norcia Srl,0040190261,Italy
Sapori e Tradizioni s.a.s.,0012353611,Italy
Sappe Public Company Limited,0002507529,Thailand
Saquella 1856 SSL,0000858137,Italy
Sara Food Group SAL Offshore,0040056620,Lebanon
Saradipour (Dried Fruits & Nuts),0013131096,Iran
Saraf Trading Corporation Pvt. Ltd.,0040025339,India
Sarchio SPA,0002337541,Italy
Sardes Gida Sanayi Tarim Ürünleri Tic. Ith. Ihr. Ltd. St.,0002480581,Turkey
SARL AMADHAGH Import Export,0016341313,Algeria
Sarl Mateg,0040182168,Algeria
Sarma Fish,0040198236,Morocco
SARO gastro products GmbH,0000643351,Germany
Sartori Company,0011149365,United States of America
Saru Invest GmbH,0040192082,Hungary
Saskatchewan Trade and Export Partnership (STEP),0011149121,Canada
South American Trading Co. (SATCO),0011891460,Argentina
Sathop,0040188964,Tunisia
Sativa S.A.,0002400951,Greece
Satko Ltd.,0040115206,Bulgaria
Saudi Euro Dates Company,0040198351,Saudi Arabia
Saudi Export Development Authority,0016166222,Saudi Arabia
Sauels Frische Wurst GmbH,0001029762,Germany
Savel SAS,0001395343,France
Saveur Végétales Ltd,0040194009,Mauritius
Savia International Co. Ltd.,0015406224,"Korea, Republic of"
Savimex LTD,0013592262,Bulgaria
SAVINI TARTUFI SRL,0002401021,Italy
PT. Sayap Mas Utama,0040132105,Indonesia
Sbrinz Käse GmbH,0002363766,Switzerland
SC Phoenix Ind S.A. Romania,0040177561,Romania
SCAN HOLDINGS (P) LIMITED,0040182436,India
Scandia Food SRL,0014830159,Romania
Scandic Food A/S,0001696084,Denmark
Scelta Mushrooms B.V. Champimer,0002412485,Netherlands
SCG SARL,0040055914,France
Schachinger Logistik Holding GmbH,0010305932,Austria
Schädelbräu GmbH,0040195925,Germany
Schalk Mühle KG,0040140593,Austria
Schamel Meerrettich GmbH & Co. KG,0000113204,Germany
SchapfenMühle GmbH & Co. KG,0001831321,Germany
"Trade house ""Schedro"" Co Ltd",0015785836,Ukraine
b.v. Graanhandel P. Van Schelven,0012662930,Netherlands
Schepens & Co. N.V.,0002319089,Belgium
Scherer GmbH,0002215174,Italy
Horst Schluckwerder OhG,0000100870,Germany
Schlürf GmbH,0040129484,Germany
Schlütter's Echte! Nürnberger Rostbratwürste GmbH & Co. KG,0012007435,Germany
Schmalzbaron Handels GmbH,0040189937,Austria
Charcuterie Pierre Schmidt SAS,0010510925,France
Schmitt Fleischwaren GmbH,0001397818,Germany
Schne-frost Ernst Schnetkamp GmbH & Co. KG,0000853534,Germany
Schneider´s Gemüseland Landesproduktenhande lsGes.m.b.H.,0040108526,Austria
Scho-Ka-Kola GmbH,0040099036,Germany
Schoko-Dragee GmbH,0001320564,Germany
H. Schoppe & Schultz GmbH & Co. KG,0002314648,Germany
Schreiber & Rupp GmbH,0000173886,Austria
I. Schroeder KG (GmbH & Co),0000207144,Germany
Schwaaner Fischwaren GmbH,0002260376,Germany
Schwarzwaldhof Fleisch- und Wurstwaren GmbH,0012648298,Germany
Schwede Meat Products,0011106592,Germany
Schweizer Sauerkonserven GmbH,0002214957,Germany
SCHWERMER Dietrich Stiel GmbH,0010376644,Germany
Scotbeef Ltd.,0011141330,United Kingdom
"Scotch Industrial (Thailand) Co.,Ltd.",0012006868,Thailand
Scottish Dairy Growth Board,0040188928,United Kingdom
Scottish Development International,0012006849,United Kingdom
SCP Southern Canned Products,0040168513,South Africa
SDA GIDA TARIM ÜRETIM ITH. IHR. SAN. VE TIC. AS,0040143754,Turkey
Sdoukos S.A.,0011879184,Greece
Sea Delight sl,0040188605,Spain
Sea Value Europe B.V.,0040054955,Netherlands
Sea World S.A.,0017220302,Greece
"SeaHerb Co., Ltd.",0040102006,"Korea, Republic of"
Sealand Birk ApS,0040144284,Denmark
Seapass Trading Inc.,0040063964,Canada
Seatrade Development Corporation,0011123827,Philippines
Secalon,0013274545,Chile
SecoSalt,0040189732,Egypt
SECPOL Sp. z o.o.,0013095693,Poland
Secret Grand Mére Co. Ltd,0040143318,Mauritius
Sede America S.A. San Sebastian,0040141471,Argentina
See's International Food Manufacturing Corporation,0016403937,Philippines
Seeberger GmbH,0000716650,Germany
SEEM,0010387451,Tunisia
Segev Food Export Import Co. Ltd.,0002295072,Israel
Segmen Kardesler Gida Uretim Ve Ambalaj Sanayi A.S.,0040101060,Turkey
Seitenbacher Vertriebs GmbH,0001509543,Germany
Pt. Sekawan Karsa Mulia,0016378707,Indonesia
Select Harvest U.S.A.,0040064699,United States of America
Selektia Italia SRL,0040187449,Italy
Selezione Casillo Srl,0040141199,Italy
Sellas Olive Olive Trade L.T.D.,0040189919,Greece
Selmi Foods S.A.,0002497523,Brazil
Selva Food Inc.,0002450335,Turkey
Selva Industrial S.A.,0012376660,Peru
Semar for Reclamation & Agriculture,0040131906,Egypt
"SEMIX PLUSO, spol. s r.o",0010282482,Czech Republic
Semona GmbH,0040146696,Austria
Sempio Foods Company,0010384585,"Korea, Republic of"
Sen Tekstil A.S. (Ottomancaper),0040192712,Turkey
Seneca Foods Corporation,0040143082,United States of America
Klosterfelder Senfmühle Monika Trautmann & Reinhard Fell GbR,0040016775,Germany
Seng Hua Hng Foodstuff Pte Ltd,0002405614,Singapore
Sennerei Zillertal e.U.,0040186249,Austria
SENOBLE / LA Charlotte,0040014126,France
Senocak Gida Findik Entegre Turz. Nak. Ins. San. Tic. Ltd. Sti.,0013339532,Turkey
Senorios de Relleu S.L.,0040140887,Spain
Senyorita for Food Industries,0040108491,Egypt
Seow Khim Polythelene Co Pte Ltd,0002405616,Singapore
Septa,0040188769,Tunisia
Chamber of Commerce and Industry of Serbia,0040097140,Serbia
Serena Ltd.,0040194090,Bulgaria
Serena S.R.L.,0002479242,Italy
SERO Colombia S.A.S.,0040189398,Colombia
Carnicas Serrano S.L.,0002213327,Spain
Service-Bund GmbH & Co. KG,0009014276,Germany
Servicio Integral para la Industria Alimentica Sipia SA,0040191953,Ecuador
Servizi&Servizi; Di Lerro Sergio,0040199067,Italy
Sesajal S.A. de C.V.,0002445762,Mexico
Sethia Marketing,0014660260,India
Settele - Schwäbische Spezialitäten & Feinkost GmbH,0001550837,Germany
"Setton Pistachio of Terra Bella, Inc.",0002405540,United States of America
Seva Maple Water Inc.,0040188685,Canada
New Sevegep Ltd,0002489773,Cyprus
Seven Foods Ltd,0040143811,Turkey
Seven Kingdom Trading Company,0002454733,Taiwan
Seven Oaks Food BV,0014960571,Netherlands
Sevenco S.A.,0040183013,"Korea, Republic of"
Seyidoglu Gida Sanayi Ve Ticaret A.S.,0040095807,Turkey
Seyran Gida San Ve Tic A.S,0017055738,Turkey
"SFI Asia Co., Ltd.",0040013038,China
Sfiagro,0040198239,Morocco
Singapore Food Manufacturers Assocation (SFMA),0002479895,Singapore
SFW Schildauer Fleisch- und Wurstwaren GmbH,0001690922,Germany
SG Ceresco Rnc,0040188689,Canada
Sgambaro S.p.A.,0010378403,Italy
SGWH - Schweizerische Genossenschaft der Weich- und Halbhartkäsefabrika nten,0012648290,Switzerland
"Shaanxi Hengtong Fruit Juice & Beverage Group Co., Ltd.",0014877020,China
Shah Nanji Nagsi Exports Pvt. Ltd.,0040145483,India
Shakumbhri Expo Impo Ltd.,0002486982,India
Shan Teas (PVT) Ltd.,0040180582,Sri Lanka
"Shandong Beidahuang Fruit & Vegetable Co., Ltd.",0040193761,China
Shandong Chizhong Group Co.Ltd,0002501670,China
"Shandong Feida Group Co., Ind.",0040017803,China
Shandong Fengxiang Food Development Ltd.,0040190120,China
"Shandong Foodstuff Co.,Ltd.",0016665676,China
"Shandong Fufeng Fermentation Co., Ltd.",0011848587,China
"Shandong Future Ever Foodstuffs Co., Ltd.",0040017871,China
"Shandong Huakang Honey Products Co., Ltd.",0040018181,China
"Shandong Huayu Group Co., Ltd.",0040017177,China
"Shandong Joywin Foods Co., Ltd.",0040018125,China
"Shandong Kingland Industrial Co., Ltd.",0040143384,China
"Shandong Pangda Condiment & Food Co., Ltd.",0040144265,China
"Shandong Riying Food Co., Ltd.",0040193793,China
Shandong Toroco Import & Export Co. Ltd.,0002501481,China
"Shandong Weifang Imp. and Exp. Co., Ltd.",0040190029,China
Shandong Xingda Foodstuffs Group Co.Ltd.,0002502992,China
"Shandong Yinger Foodstuffs Co., Ltd.",0040018171,China
Shandong Yipin Agro (Group) Co. Ltd.,0002501555,China
"Shandong Zhifneg Foodstuffs Co., Ltd.",0040194194,China
"Shandong Zhonglu Food Co., Ltd.",0040189935,China
Shanghai Huanjing International Trading Company,0040144300,China
ShaNoo Fitness Trade GmbH,0040197093,Germany
"Shanxi Dongfang Wuhua Agricultural Science and Technology Co., Ltd.",0040143096,China
"Shanxi Fuquanjia Food Co., Ltd.",0040193935,China
"Shanxi general red agricultural science and technology Co.,Ltd",0040198972,China
